WriterID,Category,Sub-Category,QAID,Article Date,WS Name,Word Count,FSN,Introduction,Product Theme,Flow of Article,Explain Features [in simple terms],Practical Application of Features,Neutral Content,USP,Priority of Features,Sentence Construction,Sub-verb agreement,Missing/ additional/ repeated words,Spelling/ Typo,Punctuation,Formatting Errors,Keyword Variation,Keyword Density,Plagiarism,Mismatch in Specs,CFM Quality,GSEO Quality,Overall Quality,Fatals Count,Non Fatals Count,Introduction,Product Theme,Flow of Article,Explain Features [in simple terms],Practical Application of Features,Neutral Content,USP,Priority of Features,Sentence Construction,Sub-verb agreement,Missing/ additional/ repeated words,Spelling/Typo,Punctuation,Formatting Errors,Keyword Variation,Keyword Density,Plagiarism,Mismatch in Specs,AuditCount
55863,Home Furnishing,Home Furnishing,21031,2015-02-23,Artlivo Carved Photo Frame - Magenta,94,PHFDYG9HHCUQXJ9G,9.375,9.375,9.375,8.75,9.375,9.375,10,5,5,5,2.5,2.5,2.5,2.5,5,No,No,No,94.17%,100.00%,95.63%,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
55863,Home Furnishing,Home Furnishing,21031,2015-02-23,Hem Lemon grass Incense Sticks (120 Sticks per Box) ,76,INSDYNW7A3MMKYGH,9.375,9.375,9.375,9.375,9.375,9.375,10,5,5,5,2.5,2.5,2.5,2.5,5,No,No,No,95.00%,100.00%,96.25%,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
55863,Home Furnishing,Home Furnishing,21031,2015-02-23,Cutting Edge Pack of 4 Casserole Set (4.25 L),85,CRLDY4Y9H7XUWDTQ,9.375,9.375,9.375,9.375,9.375,9.375,10,5,5,5,2.5,2.5,2.5,2.5,5,No,No,No,95.00%,100.00%,96.25%,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
55863,Home Furnishing,Home Furnishing,21031,2015-02-23,"Expressions EXPPOLAR0033 Abstract Single Blanket (Polar, Fleece, Red) ",74,BLAEYTRXNQMZCH39,9.375,9.375,9.375,9.375,9.375,9.375,10,5,5,5,2.5,2.5,2.5,2.5,5,No,No,No,95.00%,100.00%,96.25%,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
55863,Home Furnishing,Home Furnishing,21031,2015-02-23,"Syska Straight Linear LED (White, Pack of 2) ",75,TULEFXUF6RMR6YTJ,9.375,9.375,9.375,9.375,9.375,9.375,10,5,5,5,2.5,2.5,2.5,2.5,5,No,No,No,95.00%,100.00%,96.25%,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
60877,RPD,Watch,75802,2015-02-23,Sonata Superfibre Digital Watch - For Men,140,WATDSPFYG6HNMUDJ,9.375,9.375,9.375,9.375,9.375,9.375,10,5,5,5,2.5,2.5,2.5,2.5,5,No,No,No,95.00%,100.00%,96.25%,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
60952,RPD,Watch,55502,2015-02-23,Zoop - Dean - Digital Watch for Boys,182,WATDGGSZWPKFVGTS,10,10,9.625,9.375,9.375,9.625,10,5,5,5,2.5,2.5,2.5,2.5,5,No,No,No,97.33%,100.00%,98.00%,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
61949,Tools-Small,Hand Tools,21031,2015-02-23,Stanley 71-996-IN Hand Tool Kit (42 Tools) ,85,PHTDTWYYXX7FDDTH,9.375,9.375,9.375,9.375,9.375,9.375,10,5,5,5,2.5,2.5,2.5,2.5,5,No,No,No,95.00%,100.00%,96.25%,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
61949,Tools-Small,Hand Tools,21031,2015-02-23,PYE 908 ISI Lineman Plier (Length : 8.07 inch),82,PLIDYG2ZTWCWD7CX,9.375,9.375,9.375,9.375,9.375,9.375,10,5,5,5,2.5,2.5,2.5,2.5,5,No,No,No,95.00%,100.00%,96.25%,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
61949,Tools-Small,Hand Tools,21031,2015-02-23,Godrej 7673 Padlock (Gold) ,104,LOCEY8PYPHRPMFGD,9.375,9.375,9.375,9.375,8.75,9.375,10,5,5,5,2.5,2.5,2.5,2.5,5,No,No,No,94.17%,100.00%,95.63%,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
61949,Tools-Small,Hand Tools,21031,2015-02-23,Taparia Socket Set (Pack of 23) ,85,SOSDTXY3UNWDNQCA,9.375,9.375,9.375,9.375,9.375,9.375,10,5,5,5,2.5,2.5,2.5,2.5,5,No,No,No,95.00%,100.00%,96.25%,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
61949,Tools-Small,Hand Tools,21031,2015-02-23,Stanley 71-668 Groove Plier (Length : 7 inch),87,PLIDTWZDZRTHUXYS,9.375,9.375,9.375,9.375,9.375,9.375,10,5,5,5,2.5,2.5,2.5,2.5,5,No,No,No,95.00%,100.00%,96.25%,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
61949,Tools-Small,Hand Tools,21031,2015-02-23,Stanley 14-556-22 Cutting Tools All Purpose Tin Compound Action Snips ,96,SNIDTXYFBZVGQR2T,9.375,9.375,9.375,9.375,9.375,9.375,10,5,5,5,1.25,2.5,2.5,2.5,5,No,No,No,95.00%,95.00%,95.00%,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
72062,Books,Books,21031,2015-02-23,Economic Geography of India (English) (Paperback),190,9788131605837,9.375,9.375,9.375,9.375,9.375,9.375,10,5,5,5,2.5,2.5,2.5,2.5,5,No,No,No,95.00%,100.00%,96.25%,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
72062,Books,Books,21031,2015-02-23,The Last Tycoons: The Secret History of Lazard Fr?res & Co. (English) (Paperback) ,189,9780141036892,9.375,9.375,9.375,9.375,9.375,9.375,10,5,5,5,2.5,2.5,2.5,2.5,5,No,No,No,95.00%,100.00%,96.25%,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
72062,Books,Books,21031,2015-02-23,I Wrote Your Name in the Sky And yours And Yours Too (English) (Paperback),220,9789382070238,9.375,9.375,9.375,9.375,9.375,9.375,10,5,5,5,2.5,2.5,2.5,2.5,5,No,No,No,95.00%,100.00%,96.25%,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
72062,Books,Books,21031,2015-02-23,Copycat Marketing 101 (Paperback) ,175,9788182746947,9.375,9.375,9.625,9.625,9.625,9.375,10,5,5,5,2.5,2.5,2.5,2.5,5,No,No,No,96.00%,100.00%,97.00%,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
72062,Books,Books,21031,2015-02-23,Tender Hooks (English) (Paperback) ,228,9788184001501,9.375,9.375,9.625,9.625,9.625,9.375,10,5,5,5,2.5,2.5,2.5,2.5,5,No,No,No,96.00%,100.00%,97.00%,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
72891,RPD,Home Appliance Small,55502,2015-02-23,Maharaja Whiteline DI-104,111,IRNDZEQBAFTYXZKZ,9.375,9.375,9.375,8.75,9.375,9.375,10,5,5,5,2.5,2.5,2.5,2.5,5,No,No,No,94.17%,100.00%,95.63%,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
72891,RPD,Entertainment Large,75802,2015-02-23,Micromax 42C0050UHD,488,TVSE3BZFJYBRHPCH,9.375,9.375,9.375,9.625,9.625,9.625,10,5,5,5,2.5,2.5,2.5,2.5,5,No,No,No,96.00%,100.00%,97.00%,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
72891,RPD,Entertainment Large,75802,2015-02-23,Vu 50K160GP 127 cm (50) LED TV,316,TVSE47Y8YVZRNPVZ,9.625,9.375,8.75,8.75,8.75,9.625,10,5,2.5,5,2.5,0,2.5,2.5,5,No,No,No,93.17%,80.00%,89.88%,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
74839,Home Furnishing,Home Furnishing,21031,2015-02-23,Design O Vista Analog Wall Clock (Multicolor),103,WCKDYYYYZDUFFHFU,9.625,9.375,9.375,9.375,9.375,9.375,10,5,5,5,2.5,2.5,2.5,2.5,5,No,No,No,95.33%,100.00%,96.50%,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
74839,Home Furnishing,Home Furnishing,21031,2015-02-23,The Best is Yet to Come Paper Print (Small),148,POSDT3YVYKK8SRGH,9.625,9.625,9.625,9.625,9.625,9.375,10,5,5,5,2.5,2.5,2.5,2.5,5,No,No,No,96.67%,100.00%,97.50%,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
74839,Home Furnishing,Home Furnishing,21031,2015-02-23,Retro Pool Cotton Bath Towel (Blue),104,BTWEY8KUQQEV2EGR,9.375,9.375,9.375,9.375,9.375,9.375,10,5,5,5,2.5,2.5,2.5,2.5,5,No,No,No,95.00%,100.00%,96.25%,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
74839,Home Furnishing,Home Furnishing,21031,2015-02-23,FNS Imperio Stainless Steel Tea Spoon Set (Pack of 6),98,SPNDVFAFTU5PWMHU,9.375,9.375,9.375,9.375,9.375,9.375,10,5,5,5,2.5,2.5,2.5,2.5,5,No,No,No,95.00%,100.00%,96.25%,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
76751,Home Furnishing,Home Furnishing,21031,2015-02-23,Stanley 57-527 Striking Application Dead Blow Hammer (0.45 kg),85,HAMDX92SHFJ7HKHT,8.75,9.375,9.375,9.375,8.75,9.375,10,5,5,5,2.5,1.25,2.5,2.5,5,No,No,No,93.33%,95.00%,93.75%,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
76751,Home Furnishing,Home Furnishing,21031,2015-02-23,"Bombay Dyeing Cotton Printed Double Bedsheet (1 Bedsheet, 2 Pillow Covers) ",85,BDSDZQMXZX3MHU8R,9.375,9.375,9.375,9.375,9.375,9.375,10,5,5,5,2.5,2.5,2.5,2.5,5,No,No,No,95.00%,100.00%,96.25%,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
76751,Home Furnishing,Home Furnishing,21031,2015-02-23,Snuggle Contemporary Floral Styled Printed Double Blanket (Mink) ,91,BLAEYGH5FNXEUZPE,9.375,9.375,9.375,9.375,9.375,9.375,10,5,5,2.5,1.25,2.5,2.5,2.5,5,No,No,No,95.00%,85.00%,92.50%,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
76751,Home Furnishing,Home Furnishing,21031,2015-02-23,Aptron Multipurpose Digital With Picture Frame Digital Clock (White) ,95,TCKEYEG9AACY4Z3G,9.375,9.375,9.375,8.75,9.375,9.375,10,5,5,5,2.5,2.5,2.5,2.5,5,No,No,No,94.17%,100.00%,95.63%,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
76751,Home Furnishing,Home Furnishing,21031,2015-02-23,Regis Tooth Brush Holder Stand - Snow Series Toothbrush Holder ,90,TBHDWBDJU5GYJHPX,9.375,9.375,9.375,9.375,9.375,9.375,10,5,5,5,2.5,2.5,2.5,2.5,5,No,No,No,95.00%,100.00%,96.25%,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
76751,Home Furnishing,Home Furnishing,21031,2015-02-23,Natural Premium Cotton Bedding Set (Maroon),128,BEDEYM68HHJWNWGQ,8.75,9.375,9.375,9.375,9.375,9.375,10,5,5,5,2.5,2.5,2.5,2.5,5,No,No,No,94.17%,100.00%,95.63%,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
76751,Home Furnishing,Home Furnishing,21031,2015-02-23,Nilkamal Chester 244 4 - Shelf Rack (Plastic),99,RSFEFH3QVG5PTEZA,8.75,9.375,9.375,9.375,9.375,9.375,10,5,2.5,5,2.5,2.5,2.5,2.5,5,No,No,No,94.17%,90.00%,93.13%,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
76751,Home Furnishing,Home Furnishing,21031,2015-02-23,Tallboy Stainless Steel Balloon Whisk ,91,WSKEYGT4CQKEPQYJ,8.75,9.375,9.375,9.375,9.375,9.375,10,5,5,5,2.5,2.5,2.5,2.5,5,No,No,No,94.17%,100.00%,95.63%,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
76751,Home Furnishing,Home Furnishing,21031,2015-02-23,Milton Duo 500 ml Bottle (Silver) ,105,BOTDYUHP5XZT3WAT,9.375,9.375,9.375,8.75,9.375,9.375,10,5,5,5,2.5,2.5,2.5,2.5,5,No,No,No,94.17%,100.00%,95.63%,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
76751,Home Furnishing,Home Furnishing,21031,2015-02-23,Megaway Straight Linear LED (White),101,TULEYNA4Z4V7XEPN,9.375,9.375,9.375,9.375,9.375,9.375,10,5,5,5,2.5,2.5,2.5,2.5,5,No,No,No,95.00%,100.00%,96.25%,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
77584,RPD,Watch,55502,2015-02-23,URBANE By Maxima Analog Watch,126,WATEY9PSW94VWP6B,9.375,9.375,9.375,8.75,9.375,9.375,10,5,5,5,2.5,2.5,2.5,2.5,5,No,No,No,94.17%,100.00%,95.63%,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
55863,Home Furnishing,Home Furnishing,76749,2015-02-24,"Rama Floral Print Floral Single Quilt (Microfiber, Multicolor)",80,BLAEFKG6YNBMGZHW,9.375,9.375,9.375,8.75,9.375,9.375,10,5,5,5,2.5,2.5,2.5,2.5,5,No,No,No,94.17%,100.00%,95.63%,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
55863,Home Furnishing,Home Furnishing,76749,2015-02-24,eCraftIndia Exquisite Lord Ganesha and Peocock Marble with LED & Wooden Frame Analog Wall Clock (Black),99,WCKDZZTRBFTGHERZ,9.375,9.375,9.375,9.375,9.375,9.375,10,5,5,5,2.5,2.5,2.5,2.5,5,No,No,No,95.00%,100.00%,96.25%,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
55863,Home Furnishing,Home Furnishing,76749,2015-02-24,Leifheit Storage Aroma Fresh Round - 1.4 L Plastic Food Container (Clear),81,CNTDWCPX45H6KFCA,9.375,9.375,9.375,9.375,9.375,9.375,10,5,2.5,5,2.5,2.5,2.5,2.5,5,No,No,No,95.00%,90.00%,93.75%,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
55863,Home Hardlines,Home Hardlines,76749,2015-02-24,Compact LED Lamp 3W(E-27) Cool White 3 W LED Bulb (White),83,BLBEYGK4HJYY8RXT,9.375,9.375,9.375,9.375,9.375,9.375,10,5,5,5,2.5,2.5,2.5,2.5,5,No,No,No,95.00%,100.00%,96.25%,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
55863,Home Furnishing,Home Furnishing,76749,2015-02-24,"Salona Bichona Cotton Printed Double Bedsheet (2 Pillow Covers, 1 Bedsheet, Multicolor)",88,BDSDVUXZSRGCTJHS,9.375,9.375,9.375,9.375,9.375,9.375,10,5,5,5,2.5,2.5,2.5,2.5,5,No,No,No,95.00%,100.00%,96.25%,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
55863,Home Furnishing,Home Furnishing,76749,2015-02-24,"Invogue INV0106_XL Bean Bag Cover - Without Beans (Blue, Yellow Size - XL)",76,BEBEY6JZDZVMREFH,9.375,9.375,9.375,9.375,9.375,9.375,10,5,5,5,2.5,2.5,2.5,2.5,5,No,No,No,95.00%,100.00%,96.25%,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
55863,Home Hardlines,Home Hardlines,76749,2015-02-24,Tuffware Senior Pressure Pan 2.6 L Pressure Cooker,102,PRCDZG3THUGAZZQF,9.375,9.375,9.375,9.625,9.625,9.375,10,5,5,5,2.5,2.5,2.5,2.5,5,No,No,No,95.67%,100.00%,96.75%,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
55863,Home Furnishing,Home Furnishing,76749,2015-02-24,Sunrise Enlighten Table Lamp (Mutilcolor),86,TLPEYTZGEJYD7N6S,9.375,9.375,9.375,9.375,9.375,9.375,10,5,5,5,2.5,2.5,2.5,2.5,5,No,No,No,95.00%,100.00%,96.25%,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
55863,Home Hardlines,Home Hardlines,76749,2015-02-24,"Hawkins Futura Cookware Set Pan, Tawa Set (Pack of 3)",105,PTPDVPEXHCVXZ4RQ,9.375,9.375,9.375,9.375,9.375,9.375,10,5,5,5,2.5,2.5,2.5,2.5,5,No,No,No,95.00%,100.00%,96.25%,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
56035,Home Furnishing,Home Furnishing,54660,2015-02-24,Story @ Home Polycotton Printed Double Bedsheet,85,BDSDZ4EQQFZCVKBQ,9.375,9.375,9.375,8.75,9.375,9.375,10,5,5,5,2.5,2.5,1.25,2.5,5,No,No,No,94.17%,95.00%,94.38%,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
56035,Home Furnishing,Home Furnishing,54660,2015-02-24,Glen Stainless Steel Automatic Gas Stove,92,GSTEYPBTAFBHPCFN,9.375,9.375,9.375,9.375,9.375,9.375,10,5,5,5,2.5,2.5,2.5,2.5,5,No,No,No,95.00%,100.00%,96.25%,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
56035,Home Furnishing,Home Furnishing,54660,2015-02-24,eCraftIndia Lord Ganesha Playing Dholak Showpiece Figurine,74,SHIDZYFJKHGGCMK9,8.75,9.375,9.375,8.75,9.375,9.375,10,5,5,5,2.5,2.5,2.5,2.5,5,No,No,No,93.33%,100.00%,95.00%,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
56035,Home Furnishing,Home Furnishing,54660,2015-02-24,Treo Borosilicate Vectorslim,119,GLSEYTUY5U5AXABD,8.75,9.375,9.375,8.75,8.75,9.375,10,5,5,5,2.5,2.5,1.25,2.5,5,No,No,No,92.50%,95.00%,93.13%,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
56035,Home Furnishing,Home Furnishing,54660,2015-02-24,Home Candy Cotton Floral Double Bedsheet,93,BDSEYCFU78PKTUYU,9.375,9.375,9.375,9.375,9.375,9.375,10,5,5,5,2.5,2.5,2.5,2.5,5,No,No,No,95.00%,100.00%,96.25%,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
56035,Home Furnishing,Home Furnishing,54660,2015-02-24,Fabutex 100% Polyester Window Curtain,96,CRNDY6GWEWDCJXC3,9.375,9.375,9.375,9.375,9.375,9.375,10,5,5,5,2.5,2.5,2.5,2.5,5,No,No,No,95.00%,100.00%,96.25%,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
56035,Home Furnishing,Home Furnishing,54660,2015-02-24,Bombay Dyeing Cotton Printed Single Bedsheet,85,BDSEY9YQTHYWWF4M,9.375,9.375,9.375,8.75,9.375,9.375,10,5,5,5,2.5,2.5,2.5,2.5,5,No,No,No,94.17%,100.00%,95.63%,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
56035,Home Furnishing,Home Furnishing,54660,2015-02-24,"Progressive 19 Pcs Measuring Set BA-530 Polypropylene, Plastic Mug",109,MUGDZ7Z6SSZBGUM4,9.375,9.375,9.375,9.375,9.375,9.375,10,5,5,5,2.5,2.5,2.5,2.5,5,No,No,No,95.00%,100.00%,96.25%,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
56035,Home Furnishing,Home Furnishing,54660,2015-02-24,pegs'N'pipes PNP_BR14_SA162 14 inch Brass Hookah,77,HKHEYMFZG7ZMAKQE,9.375,9.375,9.375,9.375,9.375,9.375,10,5,5,5,2.5,1.25,2.5,2.5,5,No,No,No,95.00%,95.00%,95.00%,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
56035,Home Furnishing,Home Furnishing,54660,2015-02-24,Happiness is Old Monk and Coke Paper Print,91,POSDQQZD9YUCXAJN,8.75,9.375,9.375,8.75,9.375,9.375,10,5,5,5,2.5,2.5,2.5,2.5,5,No,No,No,93.33%,100.00%,95.00%,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
60877,RPD,Large Appliances - Microwave,75802,2015-02-24,LG MC2144CP 21 L Convection Microwave Oven,271,MRCDZ5VFAJNYPGCD,9.375,9.375,9.375,9.375,9.375,9.375,10,5,5,5,2.5,2.5,2.5,2.5,5,No,No,No,95.00%,100.00%,96.25%,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
60877,RPD,Large Appliances - Microwave,75802,2015-02-24,Bajaj 2005ETB 20 L Grill Microwave Oven,186,MRCDXECBFQG8UDFJ,10,9.625,10,9.625,9.625,10,10,5,5,5,2.5,2.5,2.5,2.5,5,No,No,No,98.50%,100.00%,98.88%,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
60877,RPD,Watch,55502,2015-02-24,Dezine Analog Watch - For Men,126,WATEY38HNYDTACQP,10,10,9.375,9.375,9.375,9.625,10,5,5,2.5,2.5,2.5,2.5,2.5,5,No,No,No,97.00%,90.00%,95.25%,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
61904,Home Furnishing,Home Furnishing,21031,2015-02-24,"@HOME 100% Cotton Bath Towel (Shower Towel, Black) ",112,BTWDX3GUCXZXHP4S,9.375,9.375,9.375,9.375,9.375,9.375,10,5,5,5,2.5,2.5,2.5,2.5,5,No,No,No,95.00%,100.00%,96.25%,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
61904,Home Furnishing,Home Furnishing,21031,2015-02-24,"Hemlines Cotton Striped Double Bedsheet (1 Bedsheet, 2 Pillow Covers, Yellow::Black::White)",114,BDSDZ4VTWS9EHYKD,9.375,9.375,9.375,9.375,9.375,9.375,10,5,5,5,2.5,2.5,2.5,2.5,5,No,No,No,95.00%,100.00%,96.25%,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
61904,Home Furnishing,Home Furnishing,21031,2015-02-24,"Homefab India AC Blanket Floral Double Blanket (Fur, Multicolor) ",134,BLAEYPG4ZWXETGPK,9.375,9.375,9.375,9.375,9.375,9.375,10,5,5,5,2.5,2.5,1.25,2.5,5,No,No,No,95.00%,95.00%,95.00%,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
61904,Home Furnishing,Home Furnishing,21031,2015-02-24,Design O Vista Single Panel - DV1-M-R4238 Analog Wall Clock (Multicolor),109,WCKEY47HKFZD3ERF,9.375,9.375,9.375,8.75,9.375,9.375,10,5,5,5,2.5,1.25,2.5,2.5,5,No,No,No,94.17%,95.00%,94.38%,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
61904,Home Furnishing,Home Furnishing,21031,2015-02-24,Hot Muggs IM ? Charlie Chaplin - I am What I Am Ceramic Mug (350 ml),112,MUGDZQ4HGCMUQJQH,9.375,9.375,9.375,9.375,8.75,9.375,10,5,5,5,2.5,2.5,2.5,2.5,5,No,No,No,94.17%,100.00%,95.63%,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
61904,Home Furnishing,Home Furnishing,21031,2015-02-24,"Bombay Dyeing Cotton Printed Single Bedsheet (1 Pillow Cover, 1 Bedsheet, Pink||Purple)",110,BDSDZC6GRTKGNJZR,9.375,9.375,9.375,9.375,9.375,9.375,10,5,5,5,2.5,2.5,2.5,2.5,5,No,No,No,95.00%,100.00%,96.25%,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
61904,Home Furnishing,Home Furnishing,21031,2015-02-24,"Satcap Coldmaster Solid Single Blanket (Polyester, Pink)",116,BLADZVDTTGA8P6FV,9.375,9.375,9.375,9.375,9.375,9.375,10,5,5,5,2.5,2.5,2.5,2.5,5,No,No,No,95.00%,100.00%,96.25%,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
61904,Home Furnishing,Home Furnishing,21031,2015-02-24,"ExpressionsHome Cotton Solid Double Bedsheet (1 Bedsheet, 2 Pillow Covers, Orange) ",113,BDSDYZ7RXQVKSKXP,9.375,8.75,9.375,9.375,9.375,8.75,10,5,5,5,2.5,2.5,2.5,2.5,5,No,No,No,93.33%,100.00%,95.00%,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
