BU,Super Category,Category,SubCategory,Vertical,Source,Description Type,Revision Date,Target
Lifestyle,SportFitness,SportFitness,FitnessEquipment,FitnessAccessory,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,Footwear,Footwear,Footwear,Footwear,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,Footwear,Footwear,FootwearAccessory,BrushDusterShiner,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,Footwear,Footwear,FootwearAccessory,Spray,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,Footwear,Footwear,FootwearAccessory,ShoePolishCream,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,Kid,BabyCare,FurnitureDecoration,FoldingAlmirahOrganiser,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,Kid,BabyCare,FurnitureDecoration,Curtain,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,Kid,BabyCare,FurnitureDecoration,InflatableProduct,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,Kid,BabyCare,FurnitureDecoration,BabyTableClock,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,Kid,BabyCare,FurnitureDecoration,BabyWallClock,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,Kid,BabyCare,FurnitureDecoration,BabyPhotoAlbum,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,Kid,BabyCare,FurnitureDecoration,KidWallDecoration,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,Kid,BabyCare,FurnitureDecoration,Chair,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,Kid,BabyCare,FurnitureDecoration,Table,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,Kid,BabyCare,FurnitureDecoration,TableChairCombo,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,Kid,BabyCare,FurnitureDecoration,NurseryDecoration,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,Kid,BabyCare,HealthSafety,TeetherSoother,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,Kid,BabyCare,HealthSafety,Thermometer,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,Kid,BabyCare,HealthSafety,BabyProofing,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,Kid,BabyCare,HealthSafety,BabyMonitor,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,Kid,BabyCare,HealthSafety,BabyKneePad,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,Kid,BabyCare,HealthSafety,BabyThermometer,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,Kid,BabyCare,HealthSafety,HealthSafety,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,SportFitness,SportFitness,IndoorSport,Carrom,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,SportFitness,SportFitness,IndoorSport,Chess,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,SportFitness,SportFitness,IndoorSport,Dart,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,SportFitness,SportFitness,IndoorSport,Pool,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,SportFitness,SportFitness,IndoorSport,Snooker,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,Kid,Toy,InfantToddlerToy,InfantToddlerToy,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,Kid,Toy,InfantToddlerToy,BabyRattle,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,Kid,Toy,InfantToddlerToy,InfantBathToy,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,Kid,Toy,InfantToddlerToy,CribToyPlayGym,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,Kid,Toy,InfantToddlerToy,StackingToy,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,Kid,BabyCare,InfantWear,InfantWear,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,Kid,BabyCare,InfantWear,BabyBoyJumpsuit,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,Kid,BabyCare,InfantWear,BabyBoyKurta,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,Kid,BabyCare,InfantWear,BabyBoyEthnicSet,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,Kid,BabyCare,InfantWear,BabyGirlBodysuit,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,Kid,BabyCare,InfantWear,BabyGirlSleepsuit,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,Kid,BabyCare,InfantWear,BabyGirlFrock,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,Kid,BabyCare,InfantWear,BabyGirlEthnicSet,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,Kid,BabyCare,InfantWear,BabyGirlCap,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,Kid,BabyCare,InfantWear,BabyGirlShrug,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,Kid,BabyCare,InfantWear,InfantBabyBoyBodysuit,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,Kid,BabyCare,InfantWear,InfantBabyBoySleepsuit,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,Kid,BabyCare,InfantWear,InfantBabyBoyDungaree,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,Kid,BabyCare,InfantWear,BabyBoyPoloAndTShirt,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,Kid,BabyCare,InfantWear,InfantBabyBoyShirt,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,Kid,BabyCare,InfantWear,InfantBabyBoyJean,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,Kid,BabyCare,InfantWear,InfantBabyBoyShort,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,Kid,BabyCare,InfantWear,InfantBabyBoyTrouser,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,Kid,BabyCare,InfantWear,InfantBabyBoyPyjama,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,Kid,BabyCare,InfantWear,InfantBabyBoyTrackPant,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,Kid,BabyCare,InfantWear,BabyBoyThreeFourth,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,Kid,BabyCare,InfantWear,BabyBoyCargo,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,Kid,BabyCare,InfantWear,InfantBabyBoyBrief,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,Kid,BabyCare,InfantWear,InfantBabyBoyVest,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,Kid,BabyCare,InfantWear,InfantBabyBoyNightsuit,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,Kid,BabyCare,InfantWear,InfantBabyBoyBloomerAndDrawer,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,Kid,BabyCare,InfantWear,InfantBabyBoyJacket,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,Kid,BabyCare,InfantWear,InfantBabyBoySweater,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,Kid,BabyCare,InfantWear,InfantBabyBoySweatShirt,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,Kid,BabyCare,InfantWear,InfantBabyBoyComboSet,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,Kid,BabyCare,InfantWear,InfantBabyBoyCap,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,Kid,BabyCare,InfantWear,BabyBoySock,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,Kid,BabyCare,InfantWear,InfantBabyGirlDungaree,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,Kid,BabyCare,InfantWear,InfantBabyGirlJumpsuit,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,Kid,BabyCare,InfantWear,InfantBabyGirlTShirt,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,Kid,BabyCare,InfantWear,InfantBabyGirlTop,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,Kid,BabyCare,InfantWear,InfantBabyGirlTunic,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,Kid,BabyCare,InfantWear,InfantBabyGirlDress,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,Kid,BabyCare,InfantWear,InfantBabyGirlSkirt,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,Kid,BabyCare,InfantWear,InfantBabyGirlJean,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,Kid,BabyCare,InfantWear,BabyGirlLeggingAndJegging,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,Kid,BabyCare,InfantWear,InfantBabyGirlShort,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,Kid,BabyCare,InfantWear,InfantBabyGirlTrouser,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,Kid,BabyCare,InfantWear,InfantBabyGirlPyjama,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,Kid,BabyCare,InfantWear,InfantBabyGirlTrackPant,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,Kid,BabyCare,InfantWear,BabyGirlCapri,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,Kid,BabyCare,InfantWear,BabyGirlCargo,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,Kid,BabyCare,InfantWear,InfantBabyGirlKurti,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,Kid,BabyCare,InfantWear,InfantBabyGirlSalwarKurtaDupatta,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,Kid,BabyCare,InfantWear,InfantBabyGirlLehengaCholi,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,Kid,BabyCare,InfantWear,BabyGirlPanty,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,Kid,BabyCare,InfantWear,InfantBabyGirlVest,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,Kid,BabyCare,InfantWear,BabyGirlNightDressAndNighty,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,Kid,BabyCare,InfantWear,InfantBabyGirlNightsuit,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,Kid,BabyCare,InfantWear,InfantBabyGirlJacket,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,Kid,BabyCare,InfantWear,InfantBabyGirlSweater,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,Kid,BabyCare,InfantWear,InfantBabyGirlSweatshirt,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,Kid,BabyCare,InfantWear,BabyGirlPoncho,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,Kid,BabyCare,InfantWear,InfantBabyGirlComboSet,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,Kid,BabyCare,InfantWear,BabyGirlShirt,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,Kid,BabyCare,InfantWear,InfantBabyGirlSock,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,LifestyleAccessory,Jewellery,Jewellery,Jewellery,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,Kid,KidClothing,KidClothing,KidClothing,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,Kid,KidClothing,KidClothing,BoyClothing,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,Kid,KidClothing,KidClothing,GirlClothing,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,Kid,KidClothing,KidClothing,BoyPoloTShirt,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,Kid,KidClothing,KidClothing,BoyShirt,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,Kid,KidClothing,KidClothing,BoyShortThreeFourth,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,Kid,KidClothing,KidClothing,BoyTrouserCargo,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,Kid,KidClothing,KidClothing,BoyJeans,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,Kid,KidClothing,KidClothing,BoyWinterSeasonalWear,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,Kid,KidClothing,KidClothing,BoyEthnicWear,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,Kid,KidClothing,KidClothing,BoyClothingAccessory,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,Kid,KidClothing,KidClothing,BoyComboSet,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,Kid,KidClothing,KidClothing,BoyShort,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,Kid,KidClothing,KidClothing,BoyThreeFourth,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,Kid,KidClothing,KidClothing,BoyTrouser,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,Kid,KidClothing,KidClothing,BoyCargo,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,Kid,KidClothing,KidClothing,BoyPyjama,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,Kid,KidClothing,KidClothing,BoyDungaree,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,Kid,KidClothing,KidClothing,BoyJacket,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,Kid,KidClothing,KidClothing,BoySweater,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,Kid,KidClothing,KidClothing,BoySweatshirt,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,Kid,KidClothing,KidClothing,BoyThermal,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,Kid,KidClothing,KidClothing,BoyRaincoat,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,Kid,KidClothing,KidClothing,BoyBoxer,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,Kid,KidClothing,KidClothing,BoyBrief,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,Kid,KidClothing,KidClothing,BoyVest,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,Kid,KidClothing,KidClothing,BoyNightSuit,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,Kid,KidClothing,KidClothing,BoyKurta,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,Kid,KidClothing,KidClothing,BoyEthnicSet,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,Kid,KidClothing,KidClothing,BoyTrackPant,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,Kid,KidClothing,KidClothing,BoyTrackSuit,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,Kid,KidClothing,KidClothing,BoySwimsuit,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,Kid,KidClothing,KidClothing,BoyCap,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,Kid,KidClothing,KidClothing,BoySock,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,Kid,KidClothing,KidClothing,GirlTShirtTop,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,Kid,KidClothing,KidClothing,GirlDressSkirt,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,Kid,KidClothing,KidClothing,GirlShortCapri,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,Kid,KidClothing,KidClothing,GirlJean,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,Kid,KidClothing,KidClothing,GirlTrouserCargo,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,Kid,KidClothing,KidClothing,GirlDungareeJumpsuit,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,Kid,KidClothing,KidClothing,GirlLeggingJegging,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,Kid,KidClothing,KidClothing,GirlEthnicWear,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,Kid,KidClothing,KidClothing,GirlWinterSeasonalWear,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,Kid,KidClothing,KidClothing,GirlInnerwearSleepwear,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,Kid,KidClothing,KidClothing,GirlAccessory,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,Kid,KidClothing,KidClothing,GirlComboSet,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,Kid,KidClothing,KidClothing,GirlTShirt,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,Kid,KidClothing,KidClothing,GirlTop,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,Kid,KidClothing,KidClothing,GirlDress,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,Kid,KidClothing,KidClothing,GirlSkirt,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,Kid,KidClothing,KidClothing,GirlShort,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,Kid,KidClothing,KidClothing,GirlCapri,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,Kid,KidClothing,KidClothing,GirlTrouser,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,Kid,KidClothing,KidClothing,GirlCargo,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,Kid,KidClothing,KidClothing,GirlPyjama,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,Kid,KidClothing,KidClothing,GirlDungaree,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,Kid,KidClothing,KidClothing,GirlJumpsuit,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,Kid,KidClothing,KidClothing,GirlKurta,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,Kid,KidClothing,KidClothing,GirlKurti,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,Kid,KidClothing,KidClothing,GirlLehengaCholi,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,Kid,KidClothing,KidClothing,GirlSalwarKurta,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,Kid,KidClothing,KidClothing,GirlTrackTop,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,Kid,KidClothing,KidClothing,GirlTrackPant,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,Kid,KidClothing,KidClothing,GirlTrackSuit,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,Kid,KidClothing,KidClothing,GirlSwimsuit,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,Kid,KidClothing,KidClothing,GirlJacket,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,Kid,KidClothing,KidClothing,GirlSweater,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,Kid,KidClothing,KidClothing,GirlSweatshirt,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,Kid,KidClothing,KidClothing,GirlThermal,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,Kid,KidClothing,KidClothing,GirlRaincoat,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,Kid,KidClothing,KidClothing,GirlPantie,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,Kid,KidClothing,KidClothing,GirlVest,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,Kid,KidClothing,KidClothing,GirlNightDressNighte,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,Kid,KidClothing,KidClothing,GirlNightSuit,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,Kid,KidClothing,KidClothing,GirlCap,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,Kid,KidClothing,KidClothing,GirlSocks,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,Kid,KidClothing,KidClothing,BabyBoyClothing,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,Kid,KidClothing,KidClothing,BabyGirlClothing,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,Kid,KidClothing,KidClothing,BabyBoyBodysuitSleepsuit,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,Kid,KidClothing,KidClothing,BabyBoyPoloTshirt,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,Kid,KidClothing,KidClothing,BabyBoyShirt,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,Kid,KidClothing,KidClothing,BabyBoyJean,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,Kid,KidClothing,KidClothing,BabyBoyShortTrouser,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,Kid,KidClothing,KidClothing,BabyBoyInnerwearSleepwear,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,Kid,KidClothing,KidClothing,BabyBoyComboSet,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,Kid,KidClothing,KidClothing,BabyBoyBodysuit,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,Kid,KidClothing,KidClothing,BabyBoySleepsuit,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,Kid,KidClothing,KidClothing,BabyBoyDungaree,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,Kid,KidClothing,KidClothing,BabyBoyShort,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,Kid,KidClothing,KidClothing,BabyBoyTrouser,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,Kid,KidClothing,KidClothing,BabyBoyPyjama,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,Kid,KidClothing,KidClothing,BabyBoyBrief,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,Kid,KidClothing,KidClothing,BabyBoyVest,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,Kid,KidClothing,KidClothing,BabyBoyNightSuit,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,Kid,KidClothing,KidClothing,BabyBoyJacket,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,Kid,KidClothing,KidClothing,BabyBoySweater,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,Kid,KidClothing,KidClothing,BabyBoySweatshirt,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,Kid,KidClothing,KidClothing,BabyBoyCap,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,Kid,KidClothing,KidClothing,BabyBoySocks,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,Kid,KidClothing,KidClothing,BabyGirlTshirtTop,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,Kid,KidClothing,KidClothing,BabyGirlDressSkirt,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,Kid,KidClothing,KidClothing,BabyGirlJean,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,Kid,KidClothing,KidClothing,BabyGirlLeggingJegging,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,Kid,KidClothing,KidClothing,BabyGirlShortTrouser,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,Kid,KidClothing,KidClothing,BabyGirlInnerwearSleepwear,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,Kid,KidClothing,KidClothing,BabyGirlComboSet,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,Kid,KidClothing,KidClothing,BabyGirlDungaree,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,Kid,KidClothing,KidClothing,BabyGirlJumpsuit,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,Kid,KidClothing,KidClothing,BabyGirlTShirt,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,Kid,KidClothing,KidClothing,BabyGirlTop,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,Kid,KidClothing,KidClothing,BabyGirlDress,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,Kid,KidClothing,KidClothing,BabyGirlSkirt,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,Kid,KidClothing,KidClothing,BabyGirlShort,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,Kid,KidClothing,KidClothing,BabyGirlTrouser,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,Kid,KidClothing,KidClothing,BabyGirlPyjama,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,Kid,KidClothing,KidClothing,BabyGirlKurti,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,Kid,KidClothing,KidClothing,BabyGirlSalwarKurtaDupatta,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,Kid,KidClothing,KidClothing,BabyGirlLehengaCholi,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,Kid,KidClothing,KidClothing,BabyGirlBrief,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,Kid,KidClothing,KidClothing,BabyGirlPantie,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,Kid,KidClothing,KidClothing,BabyGirlVest,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,Kid,KidClothing,KidClothing,BabyGirlNightSuit,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,Kid,KidClothing,KidClothing,BabyGirlJacket,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,Kid,KidClothing,KidClothing,BabyGirlSweater,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,Kid,KidClothing,KidClothing,BabyGirlSweatshirt,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,Kid,KidClothing,KidClothing,BabyGirlSock,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,Kid,KidClothing,KidClothing,GirlShrug,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,Kid,KidClothing,KidClothing,GirlTunic,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,Kid,KidClothing,KidClothing,BabyBoyBloomerDrawer,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,Kid,KidClothing,KidClothing,BabyGirlTunic,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,Kid,KidClothing,KidClothing,BoyHat,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,Kid,KidClothing,KidClothing,BabyGirlTrackPant,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,Kid,KidClothing,KidClothing,BabyBoyTrackPant,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,Kid,KidFootwear,KidFootwear,KidFootwear,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,Kid,KidFootwear,KidFootwear,BoyFootwear,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,Kid,KidFootwear,KidFootwear,GirlFootwear,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,Kid,KidAccessory,KidWristWatch,KidWristWatch,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,LifestyleAccessory,LifestyleAccessory,LifestyleAccessory,LifestyleAccessory,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,LifestyleAccessory,FashionAccessory,Luggage,Rucksack,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,LifestyleAccessory,FashionAccessory,Luggage,Suitcase,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,LifestyleAccessory,FashionAccessory,Luggage,Briefcase,Crowdsourced,Rich Product Description,2015-01-01,0
Lifestyle,LifestyleAccessory,FashionAccessory,Luggage,LuggageCover,Crowdsourced,Rich Product Description,2015-01-01,0
